graph_id,family,num_nodes,num_edges,method,k,num_physical_qubits,compression_ratio,density,degree_min,degree_max,degree_mean,degree_std,avg_clustering,transitivity,num_components,largest_component_size,component_size_ratio,algebraic_connectivity,optimal_energy,approximation_ratio,gradient_norm_at_opt,success,convergence_iters,duration_seconds,nfeval,pauli_x_count,pauli_y_count,pauli_z_count,pauli_i_count,pauli_total_ops,pauli_x_frac,pauli_y_frac,pauli_z_frac,pauli_avg_non_id_per_var,pauli_max_non_id_per_var,pauli_num_pauli_strings,llm_tags,llm_model,llm_reasoning
community_12_0,community,12,28,pce_baseline_k2,2.0,3,4.0,0.424242,4,6,4.6667,0.8498,0.525,0.504673,1,12,1.0,0.264592,-3.155372859535963,0.793562,0.010722,True,,0.4965,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_0,community,12,28,llm_pce,2.0,6,2.0,0.424242,4,6,4.6667,0.8498,0.525,0.504673,1,12,1.0,0.264592,-2.7060880103240312,0.731097,0.003411,True,,,38,9,7,8,48,72,0.125,0.0972,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is appropriate to balance qubit efficiency and training complexity."
community_12_1,community,12,30,baseline_qaoa,,12,1.0,0.454545,3,7,5.0,0.9129,0.756746,0.696,1,12,1.0,0.157065,-3.930547280672861,0.80787,0.022961,True,,0.7165,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_1,community,12,30,pce_baseline_k1,1.0,4,3.0,0.454545,3,7,5.0,0.9129,0.756746,0.696,1,12,1.0,0.157065,-1.3460903414195564,0.746335,0.018041,True,,1.1505,83,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_1,community,12,30,pce_baseline_k2,2.0,3,4.0,0.454545,3,7,5.0,0.9129,0.756746,0.696,1,12,1.0,0.157065,-0.7465042530220471,0.73206,0.002363,True,,0.5265,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_1,community,12,30,llm_pce,2.0,6,2.0,0.454545,3,7,5.0,0.9129,0.756746,0.696,1,12,1.0,0.157065,-3.818998919635862,0.805214,0.003893,True,,,31,8,8,8,48,72,0.1111,0.1111,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is sufficient for capturing correlations without excessive training difficulty."
community_12_2,community,12,28,baseline_qaoa,,12,1.0,0.424242,3,6,4.6667,0.8498,0.683333,0.64486,1,12,1.0,0.151655,-4.369241826882052,0.809231,0.009821,True,,0.6817,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_2,community,12,28,pce_baseline_k1,1.0,4,3.0,0.424242,3,6,4.6667,0.8498,0.683333,0.64486,1,12,1.0,0.151655,-1.7196248666755627,0.742991,0.00926,True,,2.5469,180,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_2,community,12,28,pce_baseline_k2,2.0,3,4.0,0.424242,3,6,4.6667,0.8498,0.683333,0.64486,1,12,1.0,0.151655,-3.4426800797763737,0.786067,0.011692,True,,0.5217,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_2,community,12,28,llm_pce,2.0,6,2.0,0.424242,3,6,4.6667,0.8498,0.683333,0.64486,1,12,1.0,0.151655,-1.205089494494931,0.730127,0.001239,True,,,42,9,7,8,48,72,0.125,0.0972,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for capturing correlations without excessive training difficulty."
community_12_3,community,12,26,baseline_qaoa,,12,1.0,0.393939,2,7,4.3333,1.3744,0.693254,0.581633,1,12,1.0,0.226644,-2.9076069825107913,0.802989,0.012364,True,,0.6331,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_3,community,12,26,pce_baseline_k1,1.0,4,3.0,0.393939,2,7,4.3333,1.3744,0.693254,0.581633,1,12,1.0,0.226644,-3.141208063895942,0.809478,0.028302,True,,2.4519,171,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_3,community,12,26,pce_baseline_k2,2.0,3,4.0,0.393939,2,7,4.3333,1.3744,0.693254,0.581633,1,12,1.0,0.226644,-1.8563560267426964,0.773788,0.393216,False,,1.9827,200,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_3,community,12,26,llm_pce,2.0,6,2.0,0.393939,2,7,4.3333,1.3744,0.693254,0.581633,1,12,1.0,0.226644,-0.5413853760776339,0.737261,0.001097,True,,,43,8,8,8,48,72,0.1111,0.1111,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is sufficient while avoiding barren plateaus."
community_12_4,community,12,27,baseline_qaoa,,12,1.0,0.409091,3,6,4.5,1.1902,0.722222,0.61165,1,12,1.0,0.181709,-2.9689163633868976,0.788656,0.008252,True,,0.5075,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_4,community,12,27,pce_baseline_k1,1.0,4,3.0,0.409091,3,6,4.5,1.1902,0.722222,0.61165,1,12,1.0,0.181709,-2.1926274503666074,0.768227,0.02484,True,,1.0167,73,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_4,community,12,27,pce_baseline_k2,2.0,3,4.0,0.409091,3,6,4.5,1.1902,0.722222,0.61165,1,12,1.0,0.181709,-3.155372859535963,0.793562,0.010722,True,,0.4537,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_12_4,community,12,27,llm_pce,2.0,6,2.0,0.409091,3,6,4.5,1.1902,0.722222,0.61165,1,12,1.0,0.181709,-1.3745936256203821,0.7467,0.004161,True,,,42,9,7,8,48,72,0.125,0.0972,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is appropriate to balance qubit efficiency and training complexity."
community_16_0,community,16,34,baseline_qaoa,,16,1.0,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-3.0550346477122186,0.741101,0.005048,True,,19.9371,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_0,community,16,34,pce_baseline_k1,1.0,6,2.67,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,0.2508192408163308,0.674984,0.015553,True,,5.0961,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_0,community,16,34,pce_baseline_k2,2.0,3,5.33,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-3.1221740254521912,0.742443,0.017546,True,,0.8163,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_0,community,16,34,llm_pce,2.0,8,2.0,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-2.6904975978332533,0.73381,0.003423,True,,,40,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for efficient encoding while avoiding barren plateaus."
community_16_1,community,16,31,baseline_qaoa,,16,1.0,0.258333,2,6,3.875,0.9922,0.74375,0.71134,1,16,1.0,0.039634,-3.8585929672061856,0.792241,0.014395,True,,20.8433,48,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_1,community,16,31,pce_baseline_k1,1.0,6,2.67,0.258333,2,6,3.875,0.9922,0.74375,0.71134,1,16,1.0,0.039634,2.0832876312267103,0.657198,0.00463,True,,4.6954,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_1,community,16,31,pce_baseline_k2,2.0,3,5.33,0.258333,2,6,3.875,0.9922,0.74375,0.71134,1,16,1.0,0.039634,-1.113523659915637,0.729853,0.003009,True,,0.7188,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_1,community,16,31,llm_pce,2.0,8,2.0,0.258333,2,6,3.875,0.9922,0.74375,0.71134,1,16,1.0,0.039634,-3.2262374789638866,0.777869,0.001142,True,,,39,11,10,10,97,128,0.0859,0.0781,0.0781,1.9375,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for balancing qubit efficiency and training complexity."
community_16_2,community,16,33,baseline_qaoa,,16,1.0,0.275,2,6,4.125,1.0533,0.489583,0.535714,1,16,1.0,0.107158,-4.257431139953403,0.745149,0.005134,True,,15.5282,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_2,community,16,33,pce_baseline_k1,1.0,6,2.67,0.275,2,6,4.125,1.0533,0.489583,0.535714,1,16,1.0,0.107158,-0.27993405245548175,0.665599,0.013744,True,,5.6702,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_2,community,16,33,pce_baseline_k2,2.0,3,5.33,0.275,2,6,4.125,1.0533,0.489583,0.535714,1,16,1.0,0.107158,-2.798993407623213,0.71598,0.019248,True,,0.7088,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_2,community,16,33,llm_pce,2.0,8,2.0,0.275,2,6,4.125,1.0533,0.489583,0.535714,1,16,1.0,0.107158,-0.5856961431226458,0.671714,0.001175,True,,,35,11,10,10,97,128,0.0859,0.0781,0.0781,1.9375,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is sufficient while avoiding potential barren plateaus."
community_16_3,community,16,35,baseline_qaoa,,16,1.0,0.291667,2,6,4.375,1.111,0.570833,0.515625,1,16,1.0,0.148034,-3.2802348581802274,0.765605,0.006371,True,,19.022,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_3,community,16,35,pce_baseline_k1,1.0,6,2.67,0.291667,2,6,4.375,1.111,0.570833,0.515625,1,16,1.0,0.148034,-0.5677246991672833,0.711354,0.012082,True,,6.8509,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_3,community,16,35,pce_baseline_k2,2.0,3,5.33,0.291667,2,6,4.375,1.111,0.570833,0.515625,1,16,1.0,0.148034,-2.6150251882910918,0.752301,0.028218,True,,1.0292,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_3,community,16,35,llm_pce,2.0,8,2.0,0.291667,2,6,4.375,1.111,0.570833,0.515625,1,16,1.0,0.148034,-0.371465817508484,0.707429,0.001573,True,,,30,11,10,10,97,128,0.0859,0.0781,0.0781,1.9375,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is sufficient to capture the correlations without excessive training difficulty."
community_16_4,community,16,34,baseline_qaoa,,16,1.0,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-3.0550346477122186,0.741101,0.005048,True,,18.7121,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_4,community,16,34,pce_baseline_k1,1.0,6,2.67,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,0.2508192408163308,0.674984,0.015553,True,,4.9853,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_4,community,16,34,pce_baseline_k2,2.0,3,5.33,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-3.1221740254521912,0.742443,0.017546,True,,0.9201,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_16_4,community,16,34,llm_pce,2.0,8,2.0,0.283333,1,6,4.25,1.3463,0.614583,0.6,1,16,1.0,0.132827,-2.6904975978332533,0.73381,0.003423,True,,,40,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for efficient encoding while avoiding barren plateaus."
community_20_0,community,20,31,baseline_qaoa,,20,1.0,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-5.245080081731955,0.724902,0.01284,True,,138.4718,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_0,community,20,31,pce_baseline_k1,1.0,7,2.86,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,0.5059913876113835,0.60988,0.007017,True,,11.2845,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_0,community,20,31,pce_baseline_k2,2.0,3,6.67,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-2.1130318406079263,0.662261,0.021618,True,,4.0965,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_0,community,20,31,llm_pce,2.0,10,2.0,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-0.43549296907914936,0.62871,0.001142,True,,,37,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for efficient encoding while avoiding barren plateaus."
community_20_1,community,20,41,baseline_qaoa,,20,1.0,0.215789,2,6,4.1,1.044,0.58,0.478261,1,20,1.0,0.081317,-4.796908122380964,0.763282,0.012139,True,,180.0878,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_1,community,20,41,pce_baseline_k1,1.0,7,2.86,0.215789,2,6,4.1,1.044,0.58,0.478261,1,20,1.0,0.081317,-1.851729090075052,0.714195,0.002597,True,,12.5573,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_1,community,20,41,pce_baseline_k2,2.0,3,6.67,0.215789,2,6,4.1,1.044,0.58,0.478261,1,20,1.0,0.081317,-1.1616809308535903,0.702695,0.003912,True,,5.4088,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_1,community,20,41,llm_pce,2.0,10,2.0,0.215789,2,6,4.1,1.044,0.58,0.478261,1,20,1.0,0.081317,13.66185347485141,0.455636,0.003468,True,,,43,26,6,6,162,200,0.13,0.03,0.03,1.9,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for capturing correlations while avoiding excessive training complexity."
community_20_2,community,20,38,baseline_qaoa,,20,1.0,0.2,2,6,3.8,1.4353,0.39,0.330709,1,20,1.0,0.137166,-3.2819196355845626,0.665837,0.007878,True,,163.361,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_2,community,20,38,pce_baseline_k1,1.0,7,2.86,0.2,2,6,3.8,1.4353,0.39,0.330709,1,20,1.0,0.137166,-0.9295582481550466,0.627896,0.005713,True,,19.2819,74,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_2,community,20,38,pce_baseline_k2,2.0,3,6.67,0.2,2,6,3.8,1.4353,0.39,0.330709,1,20,1.0,0.137166,-1.3543586501768126,0.634748,0.001922,True,,4.9359,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_2,community,20,38,llm_pce,2.0,10,2.0,0.2,2,6,3.8,1.4353,0.39,0.330709,1,20,1.0,0.137166,-1.079364239838982,0.630312,0.00167,True,,,38,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for efficient encoding while avoiding barren plateaus."
community_20_3,community,20,49,baseline_qaoa,,20,1.0,0.257895,3,6,4.9,0.8888,0.41,0.361809,1,20,1.0,0.247389,-5.228932703093102,0.732823,0.019076,True,,204.8893,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_3,community,20,49,pce_baseline_k1,1.0,7,2.86,0.257895,3,6,4.9,0.8888,0.41,0.361809,1,20,1.0,0.247389,-1.1512369061755596,0.677719,0.006095,True,,14.542,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_3,community,20,49,pce_baseline_k2,2.0,3,6.67,0.257895,3,6,4.9,0.8888,0.41,0.361809,1,20,1.0,0.247389,-0.9962559843881206,0.675625,0.004201,True,,6.4725,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_3,community,20,49,llm_pce,2.0,10,2.0,0.257895,3,6,4.9,0.8888,0.41,0.361809,1,20,1.0,0.247389,-2.071499433688836,0.690155,8.3e-05,True,,,31,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is sufficient while avoiding higher-order complexity."
community_20_4,community,20,31,baseline_qaoa,,20,1.0,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-5.245079968540378,0.724902,0.016041,True,,137.9659,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_4,community,20,31,pce_baseline_k1,1.0,7,2.86,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,0.5059913876113835,0.60988,0.007017,True,,11.2163,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_4,community,20,31,pce_baseline_k2,2.0,3,6.67,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-2.1130318406079263,0.662261,0.021618,True,,4.0885,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_20_4,community,20,31,llm_pce,2.0,10,2.0,0.163158,1,5,3.1,0.995,0.416667,0.48,2,15,0.75,0.0,-0.43549296907914936,0.62871,0.001142,True,,,37,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, making k=2 suitable for efficient encoding while avoiding barren plateaus."
community_8_0,community,8,10,baseline_qaoa,,8,1.0,0.357143,2,3,2.5,0.5,0.833333,0.75,2,4,0.5,0.0,-2.0713525112177744,0.75446,0.004918,True,,0.2999,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_0,community,8,10,pce_baseline_k1,1.0,3,2.67,0.357143,2,3,2.5,0.5,0.833333,0.75,2,4,0.5,0.0,-2.0420336159170556,0.752102,0.009195,True,,0.6364,58,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_0,community,8,10,pce_baseline_k2,2.0,2,4.0,0.357143,2,3,2.5,0.5,0.833333,0.75,2,4,0.5,0.0,-1.093236140249111,0.704662,0.006304,True,,0.3437,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_0,community,8,10,llm_pce,2.0,4,2.0,0.357143,2,3,2.5,0.5,0.833333,0.75,2,4,0.5,0.0,-1.4282848132872856,0.714268,0.002891,True,,,35,10,4,2,16,32,0.3125,0.125,0.0625,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is relatively sparse with a community structure, making k=2 a suitable choice for balancing qubit efficiency and avoiding barren plateaus."
community_8_1,community,8,11,baseline_qaoa,,8,1.0,0.392857,2,4,2.75,0.6614,0.708333,0.571429,1,8,1.0,0.122654,-2.1794662409464256,0.732193,0.006355,True,,0.281,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_1,community,8,11,pce_baseline_k1,1.0,3,2.67,0.392857,2,4,2.75,0.6614,0.708333,0.571429,1,8,1.0,0.122654,-1.9275849638576905,0.718199,0.003988,True,,0.7668,68,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_1,community,8,11,pce_baseline_k2,2.0,2,4.0,0.392857,2,4,2.75,0.6614,0.708333,0.571429,1,8,1.0,0.122654,-2.408956232875109,0.744942,0.006674,True,,0.386,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_1,community,8,11,llm_pce,2.0,4,2.0,0.392857,2,4,2.75,0.6614,0.708333,0.571429,1,8,1.0,0.122654,-0.6332147505984227,0.64629,0.000606,True,,,39,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has a community structure and moderate density, suggesting k=2 is sufficient."
community_8_2,community,8,9,baseline_qaoa,,8,1.0,0.321429,1,3,2.25,0.8292,0.5,0.857143,2,4,0.5,0.0,-1.9074763818700435,0.779105,0.003592,True,,0.208,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_2,community,8,9,pce_baseline_k1,1.0,3,2.67,0.321429,1,3,2.25,0.8292,0.5,0.857143,2,4,0.5,0.0,-0.5167178277871385,0.679766,0.006734,True,,1.0918,104,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_2,community,8,9,pce_baseline_k2,2.0,2,4.0,0.321429,1,3,2.25,0.8292,0.5,0.857143,2,4,0.5,0.0,-1.2670982485567643,0.733364,0.001038,True,,0.4576,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_2,community,8,9,llm_pce,2.0,4,2.0,0.321429,1,3,2.25,0.8292,0.5,0.857143,2,4,0.5,0.0,-1.4061452338650948,0.743296,0.000556,True,,,40,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is relatively sparse and has a community structure, making k=2 a suitable choice for balancing qubit efficiency and avoiding barren plateaus."
community_8_3,community,8,11,baseline_qaoa,,8,1.0,0.392857,1,4,2.75,0.9682,0.708333,0.652174,1,8,1.0,0.143339,-2.3584623709461576,0.834904,0.005104,True,,0.3057,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_3,community,8,11,pce_baseline_k1,1.0,3,2.67,0.392857,1,4,2.75,0.9682,0.708333,0.652174,1,8,1.0,0.143339,-1.1592989598578511,0.759956,0.202395,False,,2.0456,200,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_3,community,8,11,pce_baseline_k2,2.0,2,4.0,0.392857,1,4,2.75,0.9682,0.708333,0.652174,1,8,1.0,0.143339,-1.6017783424085457,0.787611,3.444564,False,,2.0131,200,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_3,community,8,11,llm_pce,2.0,4,2.0,0.392857,1,4,2.75,0.9682,0.708333,0.652174,1,8,1.0,0.143339,-1.23606774198411,0.764754,0.004384,True,,,38,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is appropriate to capture the correlations without excessive complexity."
community_8_4,community,8,13,baseline_qaoa,,8,1.0,0.464286,2,4,3.25,0.6614,0.666667,0.580645,1,8,1.0,0.239741,-2.321411765455831,0.766071,0.005264,True,,0.3143,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_4,community,8,13,pce_baseline_k1,1.0,3,2.67,0.464286,2,4,3.25,0.6614,0.666667,0.580645,1,8,1.0,0.239741,-2.0420336159170556,0.752102,0.009195,True,,0.6124,58,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_4,community,8,13,pce_baseline_k2,2.0,2,4.0,0.464286,2,4,3.25,0.6614,0.666667,0.580645,1,8,1.0,0.239741,-1.093236140249111,0.704662,0.006304,True,,0.3873,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
community_8_4,community,8,13,llm_pce,2.0,4,2.0,0.464286,2,4,3.25,0.6614,0.666667,0.580645,1,8,1.0,0.239741,-2.0925887621702364,0.754629,0.008162,True,,,53,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph has moderate density and a community structure, suggesting k=2 is appropriate for capturing correlations without excessive complexity."
d_regular_12_0,d_regular,12,18,baseline_qaoa,,12,1.0,0.272727,3,3,3.0,0.0,0.083333,0.083333,1,12,1.0,0.333333,-1.3961991476627538,0.606131,0.002868,True,,0.4843,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_12_0,d_regular,12,18,pce_baseline_k1,1.0,4,3.0,0.272727,3,3,3.0,0.0,0.083333,0.083333,1,12,1.0,0.333333,-0.38455211194524375,0.574517,0.001476,True,,0.6281,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_12_0,d_regular,12,18,pce_baseline_k2,2.0,3,4.0,0.272727,3,3,3.0,0.0,0.083333,0.083333,1,12,1.0,0.333333,-1.574883015325105,0.611715,0.001848,True,,0.4342,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
